|||Timestamp (ms)||	Feedback|||
638051 -27364.0;0.0;8.0;4.0;0;0;0;0
638123 -27424.0;0.0;8.0;4.0;0;0;0;0
638185 -27474.0;0.0;8.0;4.0;0;0;0;0
638268 -27538.0;0.0;8.0;4.0;0;0;0;0
638331 -27584.0;0.0;8.0;4.0;0;0;0;0
638405 -27650.0;0.0;8.0;4.0;0;0;0;0
638487 -27714.0;0.0;8.0;4.0;0;0;0;0
638569 -27778.0;0.0;8.0;4.0;0;0;0;0
638662 -27858.0;0.0;8.0;4.0;0;0;0;0
638754 -27924.0;0.0;8.0;4.0;0;0;0;0
638868 -28019.0;0.0;8.0;4.0;0;0;0;0
638972 -28099.0;0.0;8.0;4.0;0;0;0;0
639086 -28194.0;0.0;8.0;4.0;0;0;0;0
639148 -28245.0;0.0;8.0;4.0;0;0;0;0
639211 -28290.0;0.0;8.0;4.0;0;0;0;0
639284 -28355.0;0.0;8.0;4.0;0;0;0;0
639366 -28420.0;0.0;8.0;4.0;0;0;0;0
639449 -28485.0;0.0;8.0;4.0;0;0;0;0
639521 -28546.0;0.0;8.0;4.0;0;0;0;0
639603 -28611.0;0.0;8.0;4.0;0;0;0;0
639685 -28676.0;0.0;8.0;4.0;0;0;0;0
639787 -28756.0;0.0;8.0;4.0;0;0;0;0
639890 -28836.0;0.0;8.0;4.0;0;0;0;0
640003 -28932.0;0.0;8.0;4.0;0;0;0;0
640106 -29013.0;0.0;8.0;4.0;0;0;0;0
640169 -29062.0;0.0;8.0;4.0;0;0;0;0
640242 -29127.0;0.0;8.0;4.0;0;0;0;0
640314 -29173.0;0.0;8.0;4.0;0;0;0;0
640387 -29237.0;0.0;8.0;4.0;0;0;0;0
640471 -29302.0;0.0;8.0;4.0;0;0;0;0
640543 -29368.0;0.0;8.0;4.0;0;0;0;0
640626 -29429.0;0.0;8.0;4.0;0;0;0;0
640729 -29510.0;0.0;8.0;4.0;0;0;0;0
640832 -29589.0;0.0;8.0;4.0;0;0;0;0
640926 -29671.0;0.0;8.0;4.0;0;0;0;0
641029 -29750.0;0.0;8.0;4.0;0;0;0;0
641132 -29828.0;0.0;8.0;4.0;0;0;0;0
641194 -29877.0;0.0;8.0;4.0;0;0;0;0
641267 -29942.0;0.0;8.0;4.0;0;0;0;0
641331 -29988.0;0.0;8.0;4.0;0;0;0;0
641413 -30053.0;0.0;8.0;4.0;0;0;0;0
641486 -30116.0;0.0;8.0;4.0;0;0;0;0
641569 -30181.0;0.0;8.0;4.0;0;0;0;0
641652 -30246.0;0.0;8.0;4.0;0;0;0;0
641746 -30326.0;0.0;8.0;4.0;0;0;0;0
641848 -30406.0;0.0;8.0;4.0;0;0;0;0
641951 -30486.0;0.0;8.0;4.0;0;0;0;0
642075 -30580.0;0.0;8.0;4.0;0;0;0;0
642147 -30645.0;0.0;8.0;4.0;0;0;0;0
642209 -30691.0;0.0;8.0;4.0;0;0;0;0
642281 -30755.0;0.0;8.0;4.0;0;0;0;0
642354 -30806.0;0.0;8.0;4.0;0;0;0;0
642427 -30868.0;0.0;8.0;4.0;0;0;0;0
642510 -30930.0;0.0;8.0;4.0;0;0;0;0
642593 -30994.0;0.0;8.0;4.0;0;0;0;0
642675 -31059.0;0.0;8.0;4.0;0;0;0;0
642767 -31139.0;0.0;8.0;4.0;0;0;0;0
642871 -31218.0;0.0;8.0;4.0;0;0;0;0
642974 -31298.0;0.0;8.0;4.0;0;0;0;0
643096 -31394.0;0.0;8.0;4.0;0;0;0;0
643159 -31450.0;0.0;8.0;4.0;0;0;0;0
643231 -31507.0;0.0;8.0;4.0;0;0;0;0
643303 -31570.0;0.0;8.0;4.0;0;0;0;0
643376 -31618.0;0.0;8.0;4.0;0;0;0;0
643448 -31685.0;0.0;8.0;4.0;0;0;0;0
643531 -31745.0;0.0;8.0;4.0;0;0;0;0
643613 -31810.0;0.0;8.0;4.0;0;0;0;0
643705 -31890.0;0.0;8.0;4.0;0;0;0;0
643808 -31970.0;0.0;8.0;4.0;0;0;0;0
643911 -32050.0;0.0;8.0;4.0;0;0;0;0
644014 -32130.0;0.0;8.0;4.0;0;0;0;0
644127 -32225.0;0.0;8.0;4.0;0;0;0;0
644189 -32274.0;0.0;8.0;4.0;0;0;0;0
644271 -32340.0;0.0;8.0;4.0;0;0;0;0
644334 -32386.0;0.0;8.0;4.0;0;0;0;0
644407 -32451.0;0.0;8.0;4.0;0;0;0;0
644490 -32515.0;0.0;8.0;4.0;0;0;0;0
644573 -32580.0;0.0;8.0;4.0;0;0;0;0
644655 -32646.0;0.0;8.0;4.0;0;0;0;0
644728 -32706.0;0.0;8.0;4.0;0;0;0;0
644831 -32790.0;0.0;8.0;4.0;0;0;0;0
644934 -32871.0;0.0;8.0;4.0;0;0;0;0
645048 -32967.0;0.0;8.0;4.0;0;0;0;0
645150 -33047.0;0.0;8.0;4.0;0;0;0;0
645213 -33093.0;0.0;8.0;4.0;0;0;0;0
645285 -33157.0;0.0;8.0;4.0;0;0;0;0
645358 -33208.0;0.0;8.0;4.0;0;0;0;0
645431 -33270.0;0.0;8.0;4.0;0;0;0;0
645514 -33333.0;0.0;8.0;4.0;0;0;0;0
645587 -33397.0;0.0;8.0;4.0;0;0;0;0
645669 -33462.0;0.0;8.0;4.0;0;0;0;0
645772 -33542.0;0.0;8.0;4.0;0;0;0;0
645875 -33622.0;0.0;8.0;4.0;0;0;0;0
645969 -33702.0;0.0;8.0;4.0;0;0;0;0
646072 -33782.0;0.0;8.0;4.0;0;0;0;0
646165 -33862.0;0.0;8.0;4.0;0;0;0;0
646228 -33911.0;0.0;8.0;4.0;0;0;0;0
646310 -33973.0;0.0;8.0;4.0;0;0;0;0
646392 -34037.0;0.0;8.0;4.0;0;0;0;0
646455 -34087.0;0.0;8.0;4.0;0;0;0;0
646528 -34148.0;0.0;8.0;4.0;0;0;0;0
646611 -34212.0;0.0;8.0;4.0;0;0;0;0
646693 -34276.0;0.0;8.0;4.0;0;0;0;0
646796 -34356.0;0.0;8.0;4.0;0;0;0;0
646891 -34436.0;0.0;8.0;4.0;0;0;0;0
646994 -34515.0;0.0;8.0;4.0;0;0;0;0
647117 -34611.0;0.0;8.0;4.0;0;0;0;0
647190 -34675.0;0.0;8.0;4.0;0;0;0;0
647252 -34726.0;0.0;8.0;4.0;0;0;0;0
647335 -34786.0;0.0;8.0;4.0;0;0;0;0
647397 -34834.0;0.0;8.0;4.0;0;0;0;0
647470 -34899.0;0.0;8.0;4.0;0;0;0;0
647552 -34965.0;0.0;8.0;4.0;0;0;0;0
647634 -35028.0;0.0;8.0;4.0;0;0;0;0
647717 -35090.0;0.0;8.0;4.0;0;0;0;0
647810 -35170.0;0.0;8.0;4.0;0;0;0;0
647914 -35250.0;0.0;8.0;4.0;0;0;0;0
648017 -35330.0;0.0;8.0;4.0;0;0;0;0
648141 -35424.0;0.0;8.0;4.0;0;0;0;0
648213 -35489.0;0.0;8.0;4.0;0;0;0;0
648275 -35538.0;0.0;8.0;4.0;0;0;0;0
648348 -35604.0;0.0;8.0;4.0;0;0;0;0
648411 -35649.0;0.0;8.0;4.0;0;0;0;0
648493 -35714.0;0.0;8.0;4.0;0;0;0;0
648575 -35778.0;0.0;8.0;4.0;0;0;0;0
648659 -35845.0;0.0;8.0;4.0;0;0;0;0
648752 -35924.0;0.0;8.0;4.0;0;0;0;0
648835 -35984.0;0.0;8.0;4.0;0;0;0;0
648948 -36085.0;0.0;8.0;4.0;0;0;0;0
649051 -36165.0;0.0;8.0;4.0;0;0;0;0
649175 -36259.0;0.0;8.0;4.0;0;0;0;0
649237 -36307.0;0.0;8.0;4.0;0;0;0;0
649310 -36371.0;0.0;8.0;4.0;0;0;0;0
649372 -36420.0;0.0;8.0;4.0;0;0;0;0
649455 -36486.0;0.0;8.0;4.0;0;0;0;0
649537 -36546.0;0.0;8.0;4.0;0;0;0;0
649610 -36612.0;0.0;8.0;4.0;0;0;0;0
649693 -36676.0;0.0;8.0;4.0;0;0;0;0
649796 -36756.0;0.0;8.0;4.0;0;0;0;0
649878 -36821.0;0.0;8.0;4.0;0;0;0;0
649981 -36901.0;0.0;8.0;4.0;0;0;0;0
650094 -36996.0;0.0;8.0;4.0;0;0;0;0
650197 -37077.0;0.0;8.0;4.0;0;0;0;0
650259 -37127.0;0.0;8.0;4.0;0;0;0;0
650332 -37188.0;0.0;8.0;4.0;0;0;0;0
650415 -37253.0;0.0;8.0;4.0;0;0;0;0
650478 -37302.0;0.0;8.0;4.0;0;0;0;0
650551 -37368.0;0.0;8.0;4.0;0;0;0;0
650634 -37429.0;0.0;8.0;4.0;0;0;0;0
650717 -37493.0;0.0;8.0;4.0;0;0;0;0
650820 -37573.0;0.0;8.0;4.0;0;0;0;0
650912 -37653.0;0.0;8.0;4.0;0;0;0;0
651015 -37733.0;0.0;8.0;4.0;0;0;0;0
651118 -37813.0;0.0;8.0;4.0;0;0;0;0
651211 -37893.0;0.0;8.0;4.0;0;0;0;0
651273 -37942.0;0.0;8.0;4.0;0;0;0;0
651356 -38008.0;0.0;8.0;4.0;0;0;0;0
651430 -38068.0;0.0;8.0;4.0;0;0;0;0
651493 -38117.0;0.0;8.0;4.0;0;0;0;0
651576 -38181.0;0.0;8.0;4.0;0;0;0;0
651658 -38247.0;0.0;8.0;4.0;0;0;0;0
651752 -38327.0;0.0;8.0;4.0;0;0;0;0
651835 -38387.0;0.0;8.0;4.0;0;0;0;0
651938 -38466.0;0.0;8.0;4.0;0;0;0;0
652042 -38548.0;0.0;8.0;4.0;0;0;0;0
652156 -38646.0;0.0;8.0;4.0;0;0;0;0
652230 -38707.0;0.0;8.0;4.0;0;0;0;0
652293 -38755.0;0.0;8.0;4.0;0;0;0;0
652375 -38820.0;0.0;8.0;4.0;0;0;0;0
652437 -38869.0;0.0;8.0;4.0;0;0;0;0
652519 -38930.0;0.0;8.0;4.0;0;0;0;0
652591 -38994.0;0.0;8.0;4.0;0;0;0;0
652674 -39059.0;0.0;8.0;4.0;0;0;0;0
652756 -39124.0;0.0;8.0;4.0;0;0;0;0
652858 -39205.0;0.0;8.0;4.0;0;0;0;0
652960 -39284.0;0.0;8.0;4.0;0;0;0;0
653053 -39365.0;0.0;8.0;4.0;0;0;0;0
653177 -39458.0;0.0;8.0;4.0;0;0;0;0
653249 -39525.0;0.0;8.0;4.0;0;0;0;0
653321 -39570.0;0.0;8.0;4.0;0;0;0;0
653394 -39634.0;0.0;8.0;4.0;0;0;0;0
653456 -39685.0;0.0;8.0;4.0;0;0;0;0
653539 -39744.0;0.0;8.0;4.0;0;0;0;0
653621 -39810.0;0.0;8.0;4.0;0;0;0;0
653694 -39874.0;0.0;8.0;4.0;0;0;0;0
653797 -39954.0;0.0;8.0;4.0;0;0;0;0
653900 -40034.0;0.0;8.0;4.0;0;0;0;0
653994 -40114.0;0.0;8.0;4.0;0;0;0;0
654097 -40195.0;0.0;8.0;4.0;0;0;0;0
654211 -40291.0;0.0;8.0;4.0;0;0;0;0
654273 -40340.0;0.0;8.0;4.0;0;0;0;0
654356 -40406.0;0.0;8.0;4.0;0;0;0;0
654418 -40451.0;0.0;8.0;4.0;0;0;0;0
654500 -40515.0;0.0;8.0;4.0;0;0;0;0
654573 -40580.0;0.0;8.0;4.0;0;0;0;0
654655 -40646.0;0.0;8.0;4.0;0;0;0;0
654738 -40710.0;0.0;8.0;4.0;0;0;0;0
654840 -40790.0;0.0;8.0;4.0;0;0;0;0
654923 -40852.0;0.0;8.0;4.0;0;0;0;0
655036 -40951.0;0.0;8.0;4.0;0;0;0;0
655140 -41031.0;0.0;8.0;4.0;0;0;0;0
655232 -41107.0;0.0;8.0;4.0;0;0;0;0
655295 -41157.0;0.0;8.0;4.0;0;0;0;0
655377 -41222.0;0.0;8.0;4.0;0;0;0;0
655459 -41288.0;0.0;8.0;4.0;0;0;0;0
655522 -41333.0;0.0;8.0;4.0;0;0;0;0
655595 -41397.0;0.0;8.0;4.0;0;0;0;0
655677 -41462.0;0.0;8.0;4.0;0;0;0;0
655759 -41528.0;0.0;8.0;4.0;0;0;0;0
655862 -41607.0;0.0;8.0;4.0;0;0;0;0
655954 -41688.0;0.0;8.0;4.0;0;0;0;0
656056 -41767.0;0.0;8.0;4.0;0;0;0;0
656159 -41847.0;0.0;8.0;4.0;0;0;0;0
656253 -41928.0;0.0;8.0;4.0;0;0;0;0
656315 -41973.0;0.0;8.0;4.0;0;0;0;0
656399 -42037.0;0.0;8.0;4.0;0;0;0;0
656471 -42102.0;0.0;8.0;4.0;0;0;0;0
656544 -42151.0;0.0;8.0;4.0;0;0;0;0
656616 -42212.0;0.0;8.0;4.0;0;0;0;0
656699 -42276.0;0.0;8.0;4.0;0;0;0;0
656792 -42356.0;0.0;8.0;4.0;0;0;0;0
656875 -42421.0;0.0;8.0;4.0;0;0;0;0
656979 -42501.0;0.0;8.0;4.0;0;0;0;0
657083 -42580.0;0.0;8.0;4.0;0;0;0;0
657206 -42675.0;0.0;8.0;4.0;0;0;0;0
657277 -42740.0;0.0;8.0;4.0;0;0;0;0
657339 -42787.0;0.0;8.0;4.0;0;0;0;0
657411 -42850.0;0.0;8.0;4.0;0;0;0;0
657483 -42899.0;0.0;8.0;4.0;0;0;0;0
657556 -42965.0;0.0;8.0;4.0;0;0;0;0
657638 -43027.0;0.0;8.0;4.0;0;0;0;0
657721 -43090.0;0.0;8.0;4.0;0;0;0;0
657804 -43154.0;0.0;8.0;4.0;0;0;0;0
657897 -43234.0;0.0;8.0;4.0;0;0;0;0
658001 -43314.0;0.0;8.0;4.0;0;0;0;0
658103 -43394.0;0.0;8.0;4.0;0;0;0;0
658226 -43490.0;0.0;8.0;4.0;0;0;0;0
658298 -43554.0;0.0;8.0;4.0;0;0;0;0
658361 -43604.0;0.0;8.0;4.0;0;0;0;0
658433 -43666.0;0.0;8.0;4.0;0;0;0;0
658496 -43714.0;0.0;8.0;4.0;0;0;0;0
658578 -43778.0;0.0;8.0;4.0;0;0;0;0
658661 -43844.0;0.0;8.0;4.0;0;0;0;0
658743 -43906.0;0.0;8.0;4.0;0;0;0;0
658835 -43984.0;0.0;8.0;4.0;0;0;0;0
658917 -44050.0;0.0;8.0;4.0;0;0;0;0
659041 -44149.0;0.0;8.0;4.0;0;0;0;0
659134 -44228.0;0.0;8.0;4.0;0;0;0;0
659257 -44324.0;0.0;8.0;4.0;0;0;0;0
659319 -44371.0;0.0;8.0;4.0;0;0;0;0
659392 -44435.0;0.0;8.0;4.0;0;0;0;0
659465 -44486.0;0.0;8.0;4.0;0;0;0;0
659537 -44546.0;0.0;8.0;4.0;0;0;0;0
659620 -44611.0;0.0;8.0;4.0;0;0;0;0
659694 -44676.0;0.0;8.0;4.0;0;0;0;0
659776 -44741.0;0.0;8.0;4.0;0;0;0;0
659858 -44806.0;0.0;8.0;4.0;0;0;0;0
659960 -44887.0;0.0;8.0;4.0;0;0;0;0
660063 -44967.0;0.0;8.0;4.0;0;0;0;0
660176 -45062.0;0.0;8.0;4.0;0;0;0;0
660278 -45142.0;0.0;8.0;4.0;0;0;0;0
660340 -45191.0;0.0;8.0;4.0;0;0;0;0
660422 -45253.0;0.0;8.0;4.0;0;0;0;0
660494 -45317.0;0.0;8.0;4.0;0;0;0;0
660556 -45368.0;0.0;8.0;4.0;0;0;0;0
660639 -45428.0;0.0;8.0;4.0;0;0;0;0
660723 -45493.0;0.0;8.0;4.0;0;0;0;0
660805 -45557.0;0.0;8.0;4.0;0;0;0;0
660898 -45637.0;0.0;8.0;4.0;0;0;0;0
661001 -45717.0;0.0;8.0;4.0;0;0;0;0
661105 -45798.0;0.0;8.0;4.0;0;0;0;0
661198 -45877.0;0.0;8.0;4.0;0;0;0;0
661301 -45957.0;0.0;8.0;4.0;0;0;0;0
661365 -46007.0;0.0;8.0;4.0;0;0;0;0
661438 -46067.0;0.0;8.0;4.0;0;0;0;0
661520 -46132.0;0.0;8.0;4.0;0;0;0;0
661582 -46181.0;0.0;8.0;4.0;0;0;0;0
661664 -46247.0;0.0;8.0;4.0;0;0;0;0
661738 -46309.0;0.0;8.0;4.0;0;0;0;0
661841 -46389.0;0.0;8.0;4.0;0;0;0;0
661924 -46451.0;0.0;8.0;4.0;0;0;0;0
662017 -46532.0;0.0;8.0;4.0;0;0;0;0
662121 -46611.0;0.0;8.0;4.0;0;0;0;0
662244 -46706.0;0.0;8.0;4.0;0;0;0;0
662316 -46770.0;0.0;8.0;4.0;0;0;0;0
662379 -46820.0;0.0;8.0;4.0;0;0;0;0
662461 -46885.0;0.0;8.0;4.0;0;0;0;0
662523 -46930.0;0.0;8.0;4.0;0;0;0;0
662605 -46994.0;0.0;8.0;4.0;0;0;0;0
662678 -47059.0;0.0;8.0;4.0;0;0;0;0
662761 -47125.0;0.0;8.0;4.0;0;0;0;0
662844 -47185.0;0.0;8.0;4.0;0;0;0;0
662937 -47268.0;0.0;8.0;4.0;0;0;0;0
663040 -47347.0;0.0;8.0;4.0;0;0;0;0
663144 -47424.0;0.0;8.0;4.0;0;0;0;0
663267 -47524.0;0.0;8.0;4.0;0;0;0;0
663339 -47584.0;0.0;8.0;4.0;0;0;0;0
663401 -47634.0;0.0;8.0;4.0;0;0;0;0
663484 -47698.0;0.0;8.0;4.0;0;0;0;0
663546 -47744.0;0.0;8.0;4.0;0;0;0;0
663619 -47810.0;0.0;8.0;4.0;0;0;0;0
663702 -47874.0;0.0;8.0;4.0;0;0;0;0
663785 -47939.0;0.0;8.0;4.0;0;0;0;0
663879 -48019.0;0.0;8.0;4.0;0;0;0;0
663982 -48099.0;0.0;8.0;4.0;0;0;0;0
664085 -48179.0;0.0;8.0;4.0;0;0;0;0
664179 -48259.0;0.0;8.0;4.0;0;0;0;0
664303 -48355.0;0.0;8.0;4.0;0;0;0;0
664365 -48406.0;0.0;8.0;4.0;0;0;0;0
664429 -48451.0;0.0;8.0;4.0;0;0;0;0
664502 -48515.0;0.0;8.0;4.0;0;0;0;0
664585 -48580.0;0.0;8.0;4.0;0;0;0;0
664657 -48646.0;0.0;8.0;4.0;0;0;0;0
664740 -48706.0;0.0;8.0;4.0;0;0;0;0
664823 -48772.0;0.0;8.0;4.0;0;0;0;0
664905 -48836.0;0.0;8.0;4.0;0;0;0;0
665007 -48916.0;0.0;8.0;4.0;0;0;0;0
665111 -48997.0;0.0;8.0;4.0;0;0;0;0
665224 -49093.0;0.0;8.0;4.0;0;0;0;0
665326 -49173.0;0.0;8.0;4.0;0;0;0;0
665389 -49222.0;0.0;8.0;4.0;0;0;0;0
665460 -49287.0;0.0;8.0;4.0;0;0;0;0
665522 -49333.0;0.0;8.0;4.0;0;0;0;0
665605 -49397.0;0.0;8.0;4.0;0;0;0;0
665688 -49462.0;0.0;8.0;4.0;0;0;0;0
665759 -49528.0;0.0;8.0;4.0;0;0;0;0
665841 -49589.0;0.0;8.0;4.0;0;0;0;0
665944 -49670.0;0.0;8.0;4.0;0;0;0;0
666046 -49749.0;0.0;8.0;4.0;0;0;0;0
666149 -49831.0;0.0;8.0;4.0;0;0;0;0
666242 -49909.0;0.0;8.0;4.0;0;0;0;0
666346 -49987.0;0.0;8.0;4.0;0;0;0;0
666408 -50037.0;0.0;8.0;4.0;0;0;0;0
666481 -50102.0;0.0;8.0;4.0;0;0;0;0
666544 -50148.0;0.0;8.0;4.0;0;0;0;0
666628 -50212.0;0.0;8.0;4.0;0;0;0;0
666701 -50276.0;0.0;8.0;4.0;0;0;0;0
666784 -50341.0;0.0;8.0;4.0;0;0;0;0
666867 -50405.0;0.0;8.0;4.0;0;0;0;0
666971 -50486.0;0.0;8.0;4.0;0;0;0;0
667064 -50566.0;0.0;8.0;4.0;0;0;0;0
667167 -50646.0;0.0;8.0;4.0;0;0;0;0
667291 -50740.0;0.0;8.0;4.0;0;0;0;0
667364 -50804.0;0.0;8.0;4.0;0;0;0;0
667428 -50850.0;0.0;8.0;4.0;0;0;0;0
667500 -50914.0;0.0;8.0;4.0;0;0;0;0
667562 -50965.0;0.0;8.0;4.0;0;0;0;0
667644 -51028.0;0.0;8.0;4.0;0;0;0;0
667727 -51090.0;0.0;8.0;4.0;0;0;0;0
667800 -51154.0;0.0;8.0;4.0;0;0;0;0
667883 -51219.0;0.0;8.0;4.0;0;0;0;0
667987 -51298.0;0.0;8.0;4.0;0;0;0;0
668090 -51378.0;0.0;8.0;4.0;0;0;0;0
668182 -51458.0;0.0;8.0;4.0;0;0;0;0
668305 -51554.0;0.0;8.0;4.0;0;0;0;0
668378 -51610.0;0.0;8.0;4.0;0;0;0;0
668440 -51667.0;0.0;8.0;4.0;0;0;0;0
668523 -51730.0;0.0;8.0;4.0;0;0;0;0
668585 -51779.0;0.0;8.0;4.0;0;0;0;0
668667 -51845.0;0.0;8.0;4.0;0;0;0;0
668750 -51905.0;0.0;8.0;4.0;0;0;0;0
668824 -51970.0;0.0;8.0;4.0;0;0;0;0
668928 -52050.0;0.0;8.0;4.0;0;0;0;0
669020 -52130.0;0.0;8.0;4.0;0;0;0;0
669122 -52210.0;0.0;8.0;4.0;0;0;0;0
669225 -52290.0;0.0;8.0;4.0;0;0;0;0
669348 -52385.0;0.0;8.0;4.0;0;0;0;0
669401 -52435.0;0.0;8.0;4.0;0;0;0;0
669483 -52500.0;0.0;8.0;4.0;0;0;0;0
669545 -52546.0;0.0;8.0;4.0;0;0;0;0
669628 -52611.0;0.0;8.0;4.0;0;0;0;0
669700 -52676.0;0.0;8.0;4.0;0;0;0;0
669783 -52741.0;0.0;8.0;4.0;0;0;0;0
669867 -52807.0;0.0;8.0;4.0;0;0;0;0
669949 -52867.0;0.0;8.0;4.0;0;0;0;0
670053 -52950.0;0.0;8.0;4.0;0;0;0;0
670145 -53031.0;0.0;8.0;4.0;0;0;0;0
670268 -53127.0;0.0;8.0;4.0;0;0;0;0
670360 -53208.0;0.0;8.0;4.0;0;0;0;0
670423 -53253.0;0.0;8.0;4.0;0;0;0;0
670505 -53317.0;0.0;8.0;4.0;0;0;0;0
670567 -53368.0;0.0;8.0;4.0;0;0;0;0
670650 -53430.0;0.0;8.0;4.0;0;0;0;0
670722 -53493.0;0.0;8.0;4.0;0;0;0;0
670805 -53557.0;0.0;8.0;4.0;0;0;0;0
670888 -53622.0;0.0;8.0;4.0;0;0;0;0
670992 -53702.0;0.0;8.0;4.0;0;0;0;0
671085 -53782.0;0.0;8.0;4.0;0;0;0;0
671189 -53862.0;0.0;8.0;4.0;0;0;0;0
671293 -53942.0;0.0;8.0;4.0;0;0;0;0
671385 -54022.0;0.0;8.0;4.0;0;0;0;0
671448 -54070.0;0.0;8.0;4.0;0;0;0;0
671521 -54132.0;0.0;8.0;4.0;0;0;0;0
671604 -54196.0;0.0;8.0;4.0;0;0;0;0
671667 -54247.0;0.0;8.0;4.0;0;0;0;0
671750 -54308.0;0.0;8.0;4.0;0;0;0;0
671833 -54372.0;0.0;8.0;4.0;0;0;0;0
671905 -54436.0;0.0;8.0;4.0;0;0;0;0
672009 -54516.0;0.0;8.0;4.0;0;0;0;0
672111 -54595.0;0.0;8.0;4.0;0;0;0;0
672213 -54675.0;0.0;8.0;4.0;0;0;0;0
672336 -54770.0;0.0;8.0;4.0;0;0;0;0
672409 -54835.0;0.0;8.0;4.0;0;0;0;0
672471 -54885.0;0.0;8.0;4.0;0;0;0;0
672543 -54945.0;0.0;8.0;4.0;0;0;0;0
672606 -54994.0;0.0;8.0;4.0;0;0;0;0
672689 -55059.0;0.0;8.0;4.0;0;0;0;0
672771 -55125.0;0.0;8.0;4.0;0;0;0;0
672844 -55187.0;0.0;8.0;4.0;0;0;0;0
672927 -55250.0;0.0;8.0;4.0;0;0;0;0
673030 -55330.0;0.0;8.0;4.0;0;0;0;0
673132 -55410.0;0.0;8.0;4.0;0;0;0;0
673225 -55490.0;0.0;8.0;4.0;0;0;0;0
673348 -55584.0;0.0;8.0;4.0;0;0;0;0
673420 -55649.0;0.0;8.0;4.0;0;0;0;0
673523 -55730.0;0.0;8.0;4.0;0;0;0;0
673627 -55810.0;0.0;8.0;4.0;0;0;0;0
673730 -55890.0;0.0;8.0;4.0;0;0;0;0
673824 -55970.0;0.0;8.0;4.0;0;0;0;0
673926 -56050.0;0.0;8.0;4.0;0;0;0;0
674029 -56130.0;0.0;8.0;4.0;0;0;0;0
674132 -56210.0;0.0;8.0;4.0;0;0;0;0
674225 -56290.0;0.0;8.0;4.0;0;0;0;0
674327 -56371.0;0.0;8.0;4.0;0;0;0;0
674450 -56466.0;0.0;8.0;4.0;0;0;0;0
674523 -56531.0;0.0;8.0;4.0;0;0;0;0
674625 -56611.0;0.0;8.0;4.0;0;0;0;0
674727 -56692.0;0.0;8.0;4.0;0;0;0;0
674830 -56772.0;0.0;8.0;4.0;0;0;0;0
674923 -56852.0;0.0;8.0;4.0;0;0;0;0
675026 -56932.0;0.0;8.0;4.0;0;0;0;0
675128 -57013.0;0.0;8.0;4.0;0;0;0;0
675231 -57093.0;0.0;8.0;4.0;0;0;0;0
675334 -57173.0;0.0;8.0;4.0;0;0;0;0
675436 -57253.0;0.0;8.0;4.0;0;0;0;0
675527 -57333.0;0.0;8.0;4.0;0;0;0;0
675629 -57413.0;0.0;8.0;4.0;0;0;0;0
675722 -57493.0;0.0;8.0;4.0;0;0;0;0
675824 -57573.0;0.0;8.0;4.0;0;0;0;0
675927 -57653.0;0.0;8.0;4.0;0;0;0;0
676030 -57733.0;0.0;8.0;4.0;0;0;0;0
676124 -57813.0;0.0;8.0;4.0;0;0;0;0
676227 -57893.0;0.0;8.0;4.0;0;0;0;0
676330 -57973.0;0.0;8.0;4.0;0;0;0;0
676432 -58052.0;0.0;8.0;4.0;0;0;0;0
676535 -58132.0;0.0;8.0;4.0;0;0;0;0
676622 -58212.0;0.0;8.0;4.0;0;0;0;0
676734 -58292.0;0.0;8.0;4.0;0;0;0;0
676837 -58372.0;0.0;8.0;4.0;0;0;0;0
676940 -58451.0;0.0;8.0;4.0;0;0;0;0
677029 -58531.0;0.0;8.0;4.0;0;0;0;0
677126 -58611.0;0.0;8.0;4.0;0;0;0;0
677237 -58691.0;0.0;8.0;4.0;0;0;0;0
677333 -58770.0;0.0;8.0;4.0;0;0;0;0
677429 -58850.0;0.0;8.0;4.0;0;0;0;0
677530 -58931.0;0.0;8.0;4.0;0;0;0;0
677659 -59025.0;0.0;8.0;4.0;0;0;0;0
677739 -59090.0;0.0;8.0;4.0;0;0;0;0
677833 -59170.0;0.0;8.0;4.0;0;0;0;0
677929 -59250.0;0.0;8.0;4.0;0;0;0;0
678023 -59330.0;0.0;8.0;4.0;0;0;0;0
678127 -59410.0;0.0;8.0;4.0;0;0;0;0
678229 -59490.0;0.0;8.0;4.0;0;0;0;0
678331 -59570.0;0.0;8.0;4.0;0;0;0;0
678434 -59650.0;0.0;8.0;4.0;0;0;0;0
678526 -59730.0;0.0;8.0;4.0;0;0;0;0
678630 -59810.0;0.0;8.0;4.0;0;0;0;0
678733 -59889.0;0.0;8.0;4.0;0;0;0;0
678825 -59970.0;0.0;8.0;4.0;0;0;0;0
678929 -60050.0;0.0;8.0;4.0;0;0;0;0
679032 -60130.0;0.0;8.0;4.0;0;0;0;0
679126 -60210.0;0.0;8.0;4.0;0;0;0;0
679229 -60291.0;0.0;8.0;4.0;0;0;0;0
679331 -60371.0;0.0;8.0;4.0;0;0;0;0
679434 -60451.0;0.0;8.0;4.0;0;0;0;0
679527 -60531.0;0.0;8.0;4.0;0;0;0;0
679630 -60610.0;0.0;8.0;4.0;0;0;0;0
679734 -60690.0;0.0;8.0;4.0;0;0;0;0
679826 -60767.0;0.0;8.0;4.0;0;0;0;0
679929 -60842.0;0.0;8.0;4.0;0;0;0;0
680032 -60915.0;0.0;8.0;4.0;0;0;0;0
680125 -60987.0;0.0;8.0;4.0;0;0;0;0
